dep,semaine_glissante,pop,P,T,tx_pos
33,2021-03-19-2021-03-25,1633440,3668,61978,5.92
33,2021-03-20-2021-03-26,1633440,3858,64873,5.95
33,2021-03-21-2021-03-27,1633440,3982,66203,6.01
33,2021-03-22-2021-03-28,1633440,4031,66467,6.06
33,2021-03-23-2021-03-29,1633440,4241,67739,6.26
33,2021-03-24-2021-03-30,1633440,4286,70769,6.06
33,2021-03-25-2021-03-31,1633440,4360,72416,6.02
33,2021-03-26-2021-04-01,1633440,4452,75266,5.92
33,2021-03-27-2021-04-02,1633440,4488,78349,5.73
33,2021-03-28-2021-04-03,1633440,4470,79502,5.62
33,2021-03-29-2021-04-04,1633440,4422,79607,5.55
33,2021-03-30-2021-04-05,1633440,3513,67553,5.2
33,2021-03-31-2021-04-06,1633440,3737,66249,5.64
33,2021-04-01-2021-04-07,1633440,3707,64450,5.75
33,2021-04-02-2021-04-08,1633440,3603,58957,6.11
33,2021-04-03-2021-04-09,1633440,3462,53166,6.51
34,2020-05-13-2020-05-19,1176145,53,6622,0.8
34,2020-05-14-2020-05-20,1176145,63,7021,0.9
34,2020-05-15-2020-05-21,1176145,56,6290,0.89
34,2020-05-16-2020-05-22,1176145,59,6501,0.91
34,2020-05-17-2020-05-23,1176145,58,6463,0.9
34,2020-05-18-2020-05-24,1176145,58,6467,0.9
34,2020-05-19-2020-05-25,1176145,46,6806,0.68
34,2020-05-20-2020-05-26,1176145,33,6830,0.48
34,2020-05-21-2020-05-27,1176145,13,6515,0.2
34,2020-05-22-2020-05-28,1176145,15,7475,0.2
34,2020-05-23-2020-05-29,1176145,7,7544,0.09
34,2020-05-24-2020-05-30,1176145,15,7675,0.2
34,2020-05-25-2020-05-31,1176145,14,7754,0.18
34,2020-05-26-2020-06-01,1176145,11,6503,0.17
34,2020-05-27-2020-06-02,1176145,15,6611,0.23
34,2020-05-28-2020-06-03,1176145,15,6996,0.21
34,2020-05-29-2020-06-04,1176145,15,6673,0.22
34,2020-05-30-2020-06-05,1176145,18,6539,0.28
34,2020-05-31-2020-06-06,1176145,11,6527,0.17
34,2020-06-01-2020-06-07,1176145,11,6432,0.17
34,2020-06-02-2020-06-08,1176145,13,7802,0.17
34,2020-06-03-2020-06-09,1176145,11,7842,0.14
34,2020-06-04-2020-06-10,1176145,18,7326,0.25
34,2020-06-05-2020-06-11,1176145,17,7239,0.23
34,2020-06-06-2020-06-12,1176145,16,7032,0.23
34,2020-06-07-2020-06-13,1176145,15,7027,0.21
34,2020-06-08-2020-06-14,1176145,16,7049,0.23
34,2020-06-09-2020-06-15,1176145,19,6830,0.28
34,2020-06-10-2020-06-16,1176145,19,6649,0.29
34,2020-06-11-2020-06-17,1176145,14,6592,0.21
34,2020-06-12-2020-06-18,1176145,14,6516,0.21
34,2020-06-13-2020-06-19,1176145,14,6589,0.21
34,2020-06-14-2020-06-20,1176145,14,6433,0.22
34,2020-06-15-2020-06-21,1176145,13,6398,0.2
34,2020-06-16-2020-06-22,1176145,9,6331,0.14
34,2020-06-17-2020-06-23,1176145,9,6126,0.15
34,2020-06-18-2020-06-24,1176145,11,6089,0.18
34,2020-06-19-2020-06-25,1176145,13,6190,0.21
34,2020-06-20-2020-06-26,1176145,19,6138,0.31
34,2020-06-21-2020-06-27,1176145,21,6242,0.34
34,2020-06-22-2020-06-28,1176145,23,6331,0.36
34,2020-06-23-2020-06-29,1176145,25,6381,0.39
34,2020-06-24-2020-06-30,1176145,25,6544,0.38
34,2020-06-25-2020-07-01,1176145,25,6767,0.37
34,2020-06-26-2020-07-02,1176145,25,6881,0.36
34,2020-06-27-2020-07-03,1176145,20,7066,0.28
34,2020-06-28-2020-07-04,1176145,22,7105,0.31
34,2020-06-29-2020-07-05,1176145,22,7078,0.31
34,2020-06-30-2020-07-06,1176145,21,7068,0.3
34,2020-07-01-2020-07-07,1176145,24,7130,0.34
34,2020-07-02-2020-07-08,1176145,30,7251,0.41
34,2020-07-03-2020-07-09,1176145,31,7500,0.41
34,2020-07-04-2020-07-10,1176145,37,7568,0.49
34,2020-07-05-2020-07-11,1176145,37,7540,0.49
34,2020-07-06-2020-07-12,1176145,35,7566,0.46
34,2020-07-07-2020-07-13,1176145,41,8173,0.5
34,2020-07-08-2020-07-14,1176145,36,7155,0.5
34,2020-07-09-2020-07-15,1176145,33,7694,0.43
34,2020-07-10-2020-07-16,1176145,38,8129,0.47
34,2020-07-11-2020-07-17,1176145,34,8541,0.4
34,2020-07-12-2020-07-18,1176145,38,8851,0.43
34,2020-07-13-2020-07-19,1176145,38,8865,0.43
34,2020-07-14-2020-07-20,1176145,44,8791,0.5
34,2020-07-15-2020-07-21,1176145,57,10365,0.55
34,2020-07-16-2020-07-22,1176145,55,10370,0.53
34,2020-07-17-2020-07-23,1176145,57,10535,0.54
34,2020-07-18-2020-07-24,1176145,61,10731,0.57
34,2020-07-19-2020-07-25,1176145,61,10742,0.57
34,2020-07-20-2020-07-26,1176145,62,10751,0.58
34,2020-07-21-2020-07-27,1176145,66,11236,0.59
34,2020-07-22-2020-07-28,1176145,74,11350,0.65
34,2020-07-23-2020-07-29,1176145,87,11532,0.75
34,2020-07-24-2020-07-30,1176145,93,11950,0.78
34,2020-07-25-2020-07-31,1176145,117,12099,0.97
34,2020-07-26-2020-08-01,1176145,113,11991,0.94
34,2020-07-27-2020-08-02,1176145,114,12014,0.95
34,2020-07-28-2020-08-03,1176145,130,11941,1.09
34,2020-07-29-2020-08-04,1176145,125,11863,1.05
34,2020-07-30-2020-08-05,1176145,132,11696,1.13
34,2020-07-31-2020-08-06,1176145,147,11597,1.27
34,2020-08-01-2020-08-07,1176145,163,11676,1.4
34,2020-08-02-2020-08-08,1176145,183,11928,1.53
34,2020-08-03-2020-08-09,1176145,187,11974,1.56
34,2020-08-04-2020-08-10,1176145,215,11882,1.81
34,2020-08-05-2020-08-11,1176145,267,12155,2.2
34,2020-08-06-2020-08-12,1176145,342,12967,2.64
34,2020-08-07-2020-08-13,1176145,428,13642,3.14
34,2020-08-08-2020-08-14,1176145,488,14361,3.4
34,2020-08-09-2020-08-15,1176145,480,13910,3.45
34,2020-08-10-2020-08-16,1176145,477,13908,3.43
34,2020-08-11-2020-08-17,1176145,620,15565,3.98
34,2020-08-12-2020-08-18,1176145,739,16958,4.36
34,2020-08-13-2020-08-19,1176145,800,17933,4.46
34,2020-08-14-2020-08-20,1176145,904,19344,4.67
34,2020-08-15-2020-08-21,1176145,972,20764,4.68
34,2020-08-16-2020-08-22,1176145,1041,22010,4.73
34,2020-08-17-2020-08-23,1176145,1062,22212,4.78
34,2020-08-18-2020-08-24,1176145,1059,22750,4.65
34,2020-08-19-2020-08-25,1176145,1079,23087,4.67
34,2020-08-20-2020-08-26,1176145,1095,23577,4.64
34,2020-08-21-2020-08-27,1176145,1079,23854,4.52
34,2020-08-22-2020-08-28,1176145,1133,23912,4.74
34,2020-08-23-2020-08-29,1176145,1120,23767,4.71
34,2020-08-24-2020-08-30,1176145,1137,23790,4.78
34,2020-08-25-2020-08-31,1176145,1149,23684,4.85
34,2020-08-26-2020-09-01,1176145,1120,23985,4.67
34,2020-08-27-2020-09-02,1176145,1124,23809,4.72
34,2020-08-28-2020-09-03,1176145,1126,23654,4.76
34,2020-08-29-2020-09-04,1176145,1122,23861,4.7
34,2020-08-30-2020-09-05,1176145,1108,23590,4.7
34,2020-08-31-2020-09-06,1176145,1105,23538,4.69
34,2020-09-01-2020-09-07,1176145,1131,23555,4.8
34,2020-09-02-2020-09-08,1176145,1163,23471,4.96
34,2020-09-03-2020-09-09,1176145,1172,23503,4.99
34,2020-09-04-2020-09-10,1176145,1175,23185,5.07
34,2020-09-05-2020-09-11,1176145,1139,23009,4.95
34,2020-09-06-2020-09-12,1176145,1152,23197,4.97
34,2020-09-07-2020-09-13,1176145,1145,23310,4.91
34,2020-09-08-2020-09-14,1176145,1162,23676,4.91
34,2020-09-09-2020-09-15,1176145,1177,23904,4.92
34,2020-09-10-2020-09-16,1176145,1163,23634,4.92
34,2020-09-11-2020-09-17,1176145,1175,23626,4.97
34,2020-09-12-2020-09-18,1176145,1236,23882,5.18
34,2020-09-13-2020-09-19,1176145,1250,23963,5.22
34,2020-09-14-2020-09-20,1176145,1257,23888,5.26
34,2020-09-15-2020-09-21,1176145,1249,23268,5.37
34,2020-09-16-2020-09-22,1176145,1226,22586,5.43
34,2020-09-17-2020-09-23,1176145,1205,22249,5.42
34,2020-09-18-2020-09-24,1176145,1164,22038,5.28
34,2020-09-19-2020-09-25,1176145,1117,21514,5.19
34,2020-09-20-2020-09-26,1176145,1151,21622,5.32
34,2020-09-21-2020-09-27,1176145,1149,21571,5.33
34,2020-09-22-2020-09-28,1176145,1109,20834,5.32
34,2020-09-23-2020-09-29,1176145,1133,20708,5.47
34,2020-09-24-2020-09-30,1176145,1199,20773,5.77
34,2020-09-25-2020-10-01,1176145,1270,20698,6.14
34,2020-09-26-2020-10-02,1176145,1403,21078,6.66
34,2020-09-27-2020-10-03,1176145,1507,21380,7.05
34,2020-09-28-2020-10-04,1176145,1513,21353,7.09
34,2020-09-29-2020-10-05,1176145,1673,22109,7.57
34,2020-09-30-2020-10-06,1176145,1814,22648,8.01
34,2020-10-01-2020-10-07,1176145,2053,23477,8.74
34,2020-10-02-2020-10-08,1176145,2188,24840,8.81
34,2020-10-03-2020-10-09,1176145,2283,25938,8.8
34,2020-10-04-2020-10-10,1176145,2349,26204,8.96
34,2020-10-05-2020-10-11,1176145,2343,26252,8.93
34,2020-10-06-2020-10-12,1176145,2534,27780,9.12
34,2020-10-07-2020-10-13,1176145,2650,29031,9.13
34,2020-10-08-2020-10-14,1176145,2748,30140,9.12
34,2020-10-09-2020-10-15,1176145,2899,31183,9.3
34,2020-10-10-2020-10-16,1176145,2967,31991,9.27
34,2020-10-11-2020-10-17,1176145,2991,32488,9.21
34,2020-10-12-2020-10-18,1176145,3063,32919,9.3
34,2020-10-13-2020-10-19,1176145,3186,32855,9.7
34,2020-10-14-2020-10-20,1176145,3370,32873,10.25
34,2020-10-15-2020-10-21,1176145,3724,33149,11.23
34,2020-10-16-2020-10-22,1176145,4004,33877,11.82
34,2020-10-17-2020-10-23,1176145,4465,34581,12.91
34,2020-10-18-2020-10-24,1176145,4736,35638,13.29
34,2020-10-19-2020-10-25,1176145,4777,35513,13.45
34,2020-10-20-2020-10-26,1176145,5186,36266,14.3
34,2020-10-21-2020-10-27,1176145,5555,37848,14.68
34,2020-10-22-2020-10-28,1176145,5675,38781,14.63
34,2020-10-23-2020-10-29,1176145,5848,39187,14.92
34,2020-10-24-2020-10-30,1176145,5738,39816,14.41
34,2020-10-25-2020-10-31,1176145,5601,39578,14.15
34,2020-10-26-2020-11-01,1176145,5508,39225,14.04
34,2020-10-27-2020-11-02,1176145,5565,40481,13.75
34,2020-10-28-2020-11-03,1176145,5336,39743,13.43
34,2020-10-29-2020-11-04,1176145,5121,39157,13.08
34,2020-10-30-2020-11-05,1176145,4941,39452,12.52
34,2020-10-31-2020-11-06,1176145,4839,39487,12.25
34,2020-11-01-2020-11-07,1176145,4768,38666,12.33
34,2020-11-02-2020-11-08,1176145,4809,38780,12.4
34,2020-11-03-2020-11-09,1176145,4484,36995,12.12
34,2020-11-04-2020-11-10,1176145,4271,37094,11.51
34,2020-11-05-2020-11-11,1176145,3526,32049,11.0
34,2020-11-06-2020-11-12,1176145,3222,31315,10.29
34,2020-11-07-2020-11-13,1176145,2962,29930,9.9
34,2020-11-08-2020-11-14,1176145,2753,30002,9.18
34,2020-11-09-2020-11-15,1176145,2693,29812,9.03
34,2020-11-10-2020-11-16,1176145,2268,28352,8.0
34,2020-11-11-2020-11-17,1176145,1893,26644,7.1
34,2020-11-12-2020-11-18,1176145,2027,29731,6.82
34,2020-11-13-2020-11-19,1176145,1712,27246,6.28
34,2020-11-14-2020-11-20,1176145,1470,26929,5.46
34,2020-11-15-2020-11-21,1176145,1392,26333,5.29
34,2020-11-16-2020-11-22,1176145,1374,26272,5.23
34,2020-11-17-2020-11-23,1176145,1174,25688,4.57
34,2020-11-18-2020-11-24,1176145,1118,24853,4.5
34,2020-11-19-2020-11-25,1176145,1041,24102,4.32
34,2020-11-20-2020-11-26,1176145,1003,23934,4.19
34,2020-11-21-2020-11-27,1176145,918,22971,4.0
34,2020-11-22-2020-11-28,1176145,908,23149,3.92
34,2020-11-23-2020-11-29,1176145,904,23169,3.9
34,2020-11-24-2020-11-30,1176145,870,22843,3.81
34,2020-11-25-2020-12-01,1176145,831,22383,3.71
34,2020-11-26-2020-12-02,1176145,845,22392,3.77
34,2020-11-27-2020-12-03,1176145,846,22599,3.74
34,2020-11-28-2020-12-04,1176145,800,22733,3.52
34,2020-11-29-2020-12-05,1176145,797,22565,3.53
34,2020-11-30-2020-12-06,1176145,802,22747,3.53
34,2020-12-01-2020-12-07,1176145,783,22704,3.45
34,2020-12-02-2020-12-08,1176145,795,22942,3.47
34,2020-12-03-2020-12-09,1176145,781,23191,3.37
34,2020-12-04-2020-12-10,1176145,759,23496,3.23
34,2020-12-05-2020-12-11,1176145,809,24208,3.34
34,2020-12-06-2020-12-12,1176145,822,24664,3.33
34,2020-12-07-2020-12-13,1176145,819,24576,3.33
34,2020-12-08-2020-12-14,1176145,872,25444,3.43
34,2020-12-09-2020-12-15,1176145,893,26515,3.37
34,2020-12-10-2020-12-16,1176145,991,28733,3.45
34,2020-12-11-2020-12-17,1176145,1022,31291,3.27
34,2020-12-12-2020-12-18,1176145,1051,35439,2.97
34,2020-12-13-2020-12-19,1176145,1084,38648,2.8
34,2020-12-14-2020-12-20,1176145,1087,39256,2.77
34,2020-12-15-2020-12-21,1176145,1128,45493,2.48
34,2020-12-16-2020-12-22,1176145,1175,53473,2.2
34,2020-12-17-2020-12-23,1176145,1142,61691,1.85
34,2020-12-18-2020-12-24,1176145,1144,66327,1.72
34,2020-12-19-2020-12-25,1176145,960,57978,1.66
34,2020-12-20-2020-12-26,1176145,960,57149,1.68
34,2020-12-21-2020-12-27,1176145,963,56743,1.7
34,2020-12-22-2020-12-28,1176145,1001,51853,1.93
34,2020-12-23-2020-12-29,1176145,1068,44914,2.38
34,2020-12-24-2020-12-30,1176145,1107,38280,2.89
34,2020-12-25-2020-12-31,1176145,1138,33954,3.35
34,2020-12-26-2021-01-01,1176145,1146,33815,3.39
34,2020-12-27-2021-01-02,1176145,1212,33138,3.66
34,2020-12-28-2021-01-03,1176145,1236,33103,3.73
34,2020-12-29-2021-01-04,1176145,1393,33957,4.1
34,2020-12-30-2021-01-05,1176145,1488,33668,4.42
34,2020-12-31-2021-01-06,1176145,1577,32473,4.86
34,2021-01-01-2021-01-07,1176145,1716,32170,5.33
34,2021-01-02-2021-01-08,1176145,2096,38395,5.46
34,2021-01-03-2021-01-09,1176145,2101,37873,5.55
34,2021-01-04-2021-01-10,1176145,2089,37811,5.52
34,2021-01-05-2021-01-11,1176145,2123,36599,5.8
34,2021-01-06-2021-01-12,1176145,2085,36329,5.74
34,2021-01-07-2021-01-13,1176145,2116,36178,5.85
34,2021-01-08-2021-01-14,1176145,2094,35959,5.82
34,2021-01-09-2021-01-15,1176145,2058,36047,5.71
34,2021-01-10-2021-01-16,1176145,2033,36288,5.6
34,2021-01-11-2021-01-17,1176145,2043,36327,5.62
34,2021-01-12-2021-01-18,1176145,2000,36608,5.46
34,2021-01-13-2021-01-19,1176145,2002,36631,5.47
34,2021-01-14-2021-01-20,1176145,1972,36539,5.4
34,2021-01-15-2021-01-21,1176145,2030,36976,5.49
34,2021-01-16-2021-01-22,1176145,2023,37229,5.43
34,2021-01-17-2021-01-23,1176145,2042,37087,5.51
34,2021-01-18-2021-01-24,1176145,2024,36967,5.48
34,2021-01-19-2021-01-25,1176145,2074,36792,5.64
34,2021-01-20-2021-01-26,1176145,2075,36830,5.63
34,2021-01-21-2021-01-27,1176145,2044,37228,5.49
34,2021-01-22-2021-01-28,1176145,2025,38093,5.32
34,2021-01-23-2021-01-29,1176145,2014,39241,5.13
34,2021-01-24-2021-01-30,1176145,2008,39549,5.08
34,2021-01-25-2021-01-31,1176145,2021,39661,5.1
34,2021-01-26-2021-02-01,1176145,1939,39966,4.85
34,2021-01-27-2021-02-02,1176145,1936,40110,4.83
34,2021-01-28-2021-02-03,1176145,1967,39858,4.94
34,2021-01-29-2021-02-04,1176145,1887,39569,4.77
34,2021-01-30-2021-02-05,1176145,1882,39353,4.78
34,2021-01-31-2021-02-06,1176145,1900,39345,4.83
34,2021-02-01-2021-02-07,1176145,1879,39328,4.78
34,2021-02-02-2021-02-08,1176145,1924,38502,5.0
34,2021-02-03-2021-02-09,1176145,1936,38943,4.97
34,2021-02-04-2021-02-10,1176145,1938,39750,4.88
34,2021-02-05-2021-02-11,1176145,1974,40165,4.91
34,2021-02-06-2021-02-12,1176145,1982,41490,4.78
34,2021-02-07-2021-02-13,1176145,1924,42035,4.58
34,2021-02-08-2021-02-14,1176145,1929,41944,4.6
34,2021-02-09-2021-02-15,1176145,1908,42322,4.51
34,2021-02-10-2021-02-16,1176145,1850,41568,4.45
34,2021-02-11-2021-02-17,1176145,1812,40296,4.5
34,2021-02-12-2021-02-18,1176145,1746,40239,4.34
34,2021-02-13-2021-02-19,1176145,1760,38799,4.54
34,2021-02-14-2021-02-20,1176145,1801,38187,4.72
34,2021-02-15-2021-02-21,1176145,1805,38168,4.73
34,2021-02-16-2021-02-22,1176145,1897,37425,5.07
34,2021-02-17-2021-02-23,1176145,1962,36729,5.34
34,2021-02-18-2021-02-24,1176145,2064,36188,5.7
34,2021-02-19-2021-02-25,1176145,2159,35509,6.08
34,2021-02-20-2021-02-26,1176145,2181,35116,6.21
34,2021-02-21-2021-02-27,1176145,2178,34997,6.22
34,2021-02-22-2021-02-28,1176145,2192,35006,6.26
34,2021-02-23-2021-03-01,1176145,2187,34873,6.27
34,2021-02-24-2021-03-02,1176145,2145,35228,6.09
34,2021-02-25-2021-03-03,1176145,2059,35481,5.8
34,2021-02-26-2021-03-04,1176145,2081,35667,5.83
34,2021-02-27-2021-03-05,1176145,2017,35792,5.64
34,2021-02-28-2021-03-06,1176145,2045,36025,5.68
34,2021-03-01-2021-03-07,1176145,2040,35978,5.67
34,2021-03-02-2021-03-08,1176145,1983,36290,5.46
34,2021-03-03-2021-03-09,1176145,2000,36436,5.49
34,2021-03-04-2021-03-10,1176145,2055,36261,5.67
34,2021-03-05-2021-03-11,1176145,2104,37614,5.59
34,2021-03-06-2021-03-12,1176145,2202,40337,5.46
34,2021-03-07-2021-03-13,1176145,2240,40810,5.49
34,2021-03-08-2021-03-14,1176145,2259,40764,5.54
34,2021-03-09-2021-03-15,1176145,2388,40814,5.85
34,2021-03-10-2021-03-16,1176145,2510,41341,6.07
34,2021-03-11-2021-03-17,1176145,2609,42379,6.16
34,2021-03-12-2021-03-18,1176145,2638,42605,6.19
34,2021-03-13-2021-03-19,1176145,2754,42736,6.44
34,2021-03-14-2021-03-20,1176145,2780,43079,6.45
34,2021-03-15-2021-03-21,1176145,2783,43108,6.46
34,2021-03-16-2021-03-22,1176145,2989,44362,6.74
34,2021-03-17-2021-03-23,1176145,3181,45964,6.92
34,2021-03-18-2021-03-24,1176145,3337,47698,7.0
34,2021-03-19-2021-03-25,1176145,3545,49940,7.1
34,2021-03-20-2021-03-26,1176145,3730,51972,7.18
34,2021-03-21-2021-03-27,1176145,3853,53255,7.24
34,2021-03-22-2021-03-28,1176145,3843,53304,7.21
34,2021-03-23-2021-03-29,1176145,4068,54998,7.4
34,2021-03-24-2021-03-30,1176145,4231,56658,7.47
34,2021-03-25-2021-03-31,1176145,4304,58196,7.4
34,2021-03-26-2021-04-01,1176145,4355,60273,7.23
34,2021-03-27-2021-04-02,1176145,4477,62421,7.17
34,2021-03-28-2021-04-03,1176145,4470,63350,7.06
34,2021-03-29-2021-04-04,1176145,4477,63361,7.07
34,2021-03-30-2021-04-05,1176145,3630,54163,6.7
34,2021-03-31-2021-04-06,1176145,3842,55016,6.98
34,2021-04-01-2021-04-07,1176145,3866,53878,7.18
34,2021-04-02-2021-04-08,1176145,3818,50865,7.51
34,2021-04-03-2021-04-09,1176145,3546,46532,7.62
35,2020-05-13-2020-05-19,1082073,94,2818,3.34
35,2020-05-14-2020-05-20,1082073,94,2961,3.17
35,2020-05-15-2020-05-21,1082073,92,2516,3.66
35,2020-05-16-2020-05-22,1082073,31,2265,1.37
35,2020-05-17-2020-05-23,1082073,25,2334,1.07
35,2020-05-18-2020-05-24,1082073,24,2344,1.02
35,2020-05-19-2020-05-25,1082073,21,2319,0.91
35,2020-05-20-2020-05-26,1082073,22,2266,0.97
35,2020-05-21-2020-05-27,1082073,26,2254,1.15
35,2020-05-22-2020-05-28,1082073,22,2554,0.86
35,2020-05-23-2020-05-29,1082073,19,2491,0.76
35,2020-05-24-2020-05-30,1082073,18,2483,0.72
35,2020-05-25-2020-05-31,1082073,20,2496,0.8
35,2020-05-26-2020-06-01,1082073,18,2142,0.84
35,2020-05-27-2020-06-02,1082073,19,2019,0.94
35,2020-05-28-2020-06-03,1082073,13,1939,0.67
35,2020-05-29-2020-06-04,1082073,11,1956,0.56
35,2020-05-30-2020-06-05,1082073,12,2097,0.57
35,2020-05-31-2020-06-06,1082073,13,2116,0.61
35,2020-06-01-2020-06-07,1082073,11,2071,0.53
35,2020-06-02-2020-06-08,1082073,12,2392,0.5
35,2020-06-03-2020-06-09,1082073,9,2437,0.37
35,2020-06-04-2020-06-10,1082073,8,2378,0.34
35,2020-06-05-2020-06-11,1082073,8,2272,0.35
35,2020-06-06-2020-06-12,1082073,8,2063,0.39
35,2020-06-07-2020-06-13,1082073,5,1979,0.25
35,2020-06-08-2020-06-14,1082073,5,1973,0.25
35,2020-06-09-2020-06-15,1082073,4,1861,0.21
35,2020-06-10-2020-06-16,1082073,4,1814,0.22
35,2020-06-11-2020-06-17,1082073,2,1737,0.12
35,2020-06-12-2020-06-18,1082073,3,1738,0.17
35,2020-06-13-2020-06-19,1082073,3,1753,0.17
35,2020-06-14-2020-06-20,1082073,3,1773,0.17
35,2020-06-15-2020-06-21,1082073,3,1773,0.17
35,2020-06-16-2020-06-22,1082073,2,1748,0.11
35,2020-06-17-2020-06-23,1082073,2,1751,0.11
35,2020-06-18-2020-06-24,1082073,4,1863,0.21
35,2020-06-19-2020-06-25,1082073,6,1807,0.33
35,2020-06-20-2020-06-26,1082073,5,1799,0.28
35,2020-06-21-2020-06-27,1082073,6,1864,0.32
35,2020-06-22-2020-06-28,1082073,6,1854,0.32
35,2020-06-23-2020-06-29,1082073,6,2022,0.3
35,2020-06-24-2020-06-30,1082073,7,2171,0.32
35,2020-06-25-2020-07-01,1082073,7,2368,0.3
35,2020-06-26-2020-07-02,1082073,5,2665,0.19
35,2020-06-27-2020-07-03,1082073,6,2878,0.21
35,2020-06-28-2020-07-04,1082073,6,3011,0.2
35,2020-06-29-2020-07-05,1082073,6,3051,0.2
35,2020-06-30-2020-07-06,1082073,6,3118,0.19
35,2020-07-01-2020-07-07,1082073,8,3313,0.24
35,2020-07-02-2020-07-08,1082073,9,3513,0.26
35,2020-07-03-2020-07-09,1082073,12,3961,0.3
35,2020-07-04-2020-07-10,1082073,21,4385,0.48
35,2020-07-05-2020-07-11,1082073,27,4578,0.59
35,2020-07-06-2020-07-12,1082073,29,4617,0.63
35,2020-07-07-2020-07-13,1082073,42,5030,0.83
35,2020-07-08-2020-07-14,1082073,39,4472,0.87
35,2020-07-09-2020-07-15,1082073,48,4772,1.01
35,2020-07-10-2020-07-16,1082073,49,5037,0.97
35,2020-07-11-2020-07-17,1082073,47,5480,0.86
35,2020-07-12-2020-07-18,1082073,46,5686,0.81
35,2020-07-13-2020-07-19,1082073,45,5750,0.78
35,2020-07-14-2020-07-20,1082073,48,6053,0.79
35,2020-07-15-2020-07-21,1082073,61,7228,0.84
35,2020-07-16-2020-07-22,1082073,80,7576,1.06
35,2020-07-17-2020-07-23,1082073,97,7677,1.26
35,2020-07-18-2020-07-24,1082073,129,7866,1.64
35,2020-07-19-2020-07-25,1082073,150,8137,1.84
35,2020-07-20-2020-07-26,1082073,155,8016,1.93
35,2020-07-21-2020-07-27,1082073,174,8150,2.13
35,2020-07-22-2020-07-28,1082073,211,8586,2.46
35,2020-07-23-2020-07-29,1082073,208,9186,2.26
35,2020-07-24-2020-07-30,1082073,208,9784,2.13
35,2020-07-25-2020-07-31,1082073,211,10370,2.03
35,2020-07-26-2020-08-01,1082073,198,10500,1.89
35,2020-07-27-2020-08-02,1082073,198,10518,1.88
35,2020-07-28-2020-08-03,1082073,202,10924,1.85
35,2020-07-29-2020-08-04,1082073,204,10951,1.86
35,2020-07-30-2020-08-05,1082073,215,10712,2.01
35,2020-07-31-2020-08-06,1082073,214,10523,2.03
35,2020-08-01-2020-08-07,1082073,190,9979,1.9
35,2020-08-02-2020-08-08,1082073,184,9814,1.87
35,2020-08-03-2020-08-09,1082073,181,9826,1.84
35,2020-08-04-2020-08-10,1082073,165,9659,1.71
35,2020-08-05-2020-08-11,1082073,140,9334,1.5
35,2020-08-06-2020-08-12,1082073,128,8964,1.43
35,2020-08-07-2020-08-13,1082073,125,8705,1.44
35,2020-08-08-2020-08-14,1082073,142,9136,1.55
35,2020-08-09-2020-08-15,1082073,139,8695,1.6
35,2020-08-10-2020-08-16,1082073,150,8847,1.7
35,2020-08-11-2020-08-17,1082073,166,9278,1.79
35,2020-08-12-2020-08-18,1082073,198,9632,2.06
35,2020-08-13-2020-08-19,1082073,215,10120,2.12
35,2020-08-14-2020-08-20,1082073,246,10897,2.26
35,2020-08-15-2020-08-21,1082073,269,11136,2.42
35,2020-08-16-2020-08-22,1082073,292,11836,2.47
35,2020-08-17-2020-08-23,1082073,284,11781,2.41
35,2020-08-18-2020-08-24,1082073,293,12218,2.4
35,2020-08-19-2020-08-25,1082073,294,13103,2.24
35,2020-08-20-2020-08-26,1082073,321,13757,2.33
35,2020-08-21-2020-08-27,1082073,335,14219,2.36
35,2020-08-22-2020-08-28,1082073,348,14610,2.38
35,2020-08-23-2020-08-29,1082073,352,14842,2.37
35,2020-08-24-2020-08-30,1082073,366,14906,2.46
35,2020-08-25-2020-08-31,1082073,404,15035,2.69
35,2020-08-26-2020-09-01,1082073,455,14906,3.05
35,2020-08-27-2020-09-02,1082073,493,15137,3.26
35,2020-08-28-2020-09-03,1082073,602,15327,3.93
35,2020-08-29-2020-09-04,1082073,654,15647,4.18
35,2020-08-30-2020-09-05,1082073,689,15954,4.32
35,2020-08-31-2020-09-06,1082073,697,15925,4.38
35,2020-09-01-2020-09-07,1082073,804,16369,4.91
35,2020-09-02-2020-09-08,1082073,875,17131,5.11
35,2020-09-03-2020-09-09,1082073,943,17474,5.4
35,2020-09-04-2020-09-10,1082073,974,17917,5.44
35,2020-09-05-2020-09-11,1082073,1008,18569,5.43
35,2020-09-06-2020-09-12,1082073,1024,18637,5.49
35,2020-09-07-2020-09-13,1082073,1035,18795,5.51
35,2020-09-08-2020-09-14,1082073,1002,18680,5.36
35,2020-09-09-2020-09-15,1082073,1038,19151,5.42
35,2020-09-10-2020-09-16,1082073,1084,19803,5.47
35,2020-09-11-2020-09-17,1082073,1155,20548,5.62
35,2020-09-12-2020-09-18,1082073,1252,21077,5.94
35,2020-09-13-2020-09-19,1082073,1291,21371,6.04
35,2020-09-14-2020-09-20,1082073,1294,21342,6.06
