date,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,dc,dc_pcr,pourcent_parmi_vaccines
2021-11-06,Complet entre 3 mois et 6 mois - sans rappel,48457.02,4592.34,1899.72,969.34,67.26,54.68,23.48,20.53,6.22,6.22,55.04
2021-11-09,Primo dose efficace,4493.53,564.11,158.89,69.83,11.07,5.96,1.49,1.06,0.59,0.0,3.03
2021-11-10,Complet - avec 2 rappels de moins de 3 mois,9.67,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Complet entre 3 mois et 6 mois - sans rappel,74024.88,11106.97,5130.08,2693.82,71.74,57.39,25.24,23.0,12.86,10.2,55.86
2021-11-12,Complet - avec 1 rappel de moins de 3 mois,12038.02,946.61,203.44,58.48,13.14,7.94,1.73,1.42,2.75,2.33,6.81
2021-11-16,Primo dose récente,885.24,122.93,74.33,44.92,1.17,1.08,0.41,0.05,0.0,0.0,0.46
2021-11-18,Complet de 6 mois ou plus - sans rappel,18756.62,3681.85,1681.9,877.46,87.85,70.73,14.47,12.9,20.43,17.27,11.84
2021-11-19,Complet - avec 1 rappel de moins de 3 mois,14906.04,1346.69,288.35,72.31,16.63,10.54,2.74,2.42,4.42,4.13,8.25
2021-11-19,Complet - avec 2 rappels de moins de 3 mois,13.66,1.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20,Complet de moins de 3 mois - sans rappel,15678.71,1856.43,795.84,371.99,21.42,18.09,5.24,2.65,1.47,1.41,18.23
2021-11-20,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-29,Primo dose récente,1456.18,245.8,222.13,116.36,6.06,5.77,0.63,0.31,0.1,0.1,0.54
2021-11-30,Complet - avec 1 rappel de moins de 3 mois,29078.53,3177.42,732.34,185.59,34.72,26.45,6.13,4.79,4.31,3.75,11.47
2021-12-02,Complet - avec 1 rappel de moins de 3 mois,27345.84,3302.32,848.51,245.74,42.57,36.72,7.62,7.39,7.02,5.8,12.35
2021-12-07,Complet de 6 mois ou plus - sans rappel,42851.65,8179.13,4621.1,2207.83,201.19,167.1,37.43,33.96,30.42,26.53,13.06
2021-12-09,Complet - avec 2 rappels de moins de 3 mois,36.92,3.52,0.2,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.01
2021-12-13,Complet - avec 1 rappel de moins de 3 mois,67281.11,6997.48,2241.15,738.28,72.78,50.16,11.31,8.72,13.42,10.86,19.71
2021-12-15,Primo dose récente,1606.97,281.12,277.02,143.44,7.41,5.62,3.6,2.47,0.0,0.0,0.48
2021-12-16,Complet - avec 2 rappels entre 3 mois et 6 mois,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,Primo dose efficace,1343.31,109.73,115.54,39.91,20.56,16.22,0.88,0.28,2.38,2.23,2.07
2021-12-20,Complet de moins de 3 mois - sans rappel,20660.2,3394.69,2586.0,1127.71,49.64,40.5,10.15,9.16,5.21,4.35,7.13
2021-12-20,Complet - avec 1 rappel entre 3 mois et 6 mois,5062.55,502.62,247.9,64.39,11.59,9.98,0.91,0.07,3.85,3.25,1.17
2021-12-22,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,Complet - avec 1 rappel entre 3 mois et 6 mois,4614.8,463.59,269.38,77.12,14.06,11.0,2.55,1.2,5.43,4.34,1.6
2021-12-26,Complet de moins de 3 mois - sans rappel,3937.9,581.48,644.14,257.97,42.43,36.46,9.59,9.1,6.22,4.51,6.19
2021-12-27,Primo dose récente,2390.31,633.16,842.03,447.75,12.0,10.77,2.94,2.46,0.37,0.36,0.53
2022-01-05,Complet - avec 2 rappels de moins de 3 mois,309.95,47.25,53.03,17.3,1.22,1.0,1.2,0.0,0.0,0.0,0.05
2022-01-07,Primo dose récente,2388.78,483.64,598.88,273.81,13.43,12.14,2.07,1.58,1.4,1.25,0.6
2022-01-07,Complet de moins de 3 mois - sans rappel,23215.17,5438.1,6009.56,2525.42,91.15,68.93,9.42,6.41,3.39,1.63,5.09
2022-01-08,Primo dose efficace,4241.53,794.69,979.28,365.02,42.07,33.07,4.24,3.95,6.48,5.12,1.84
2022-01-08,Complet de moins de 3 mois - sans rappel,11534.14,2261.44,2755.18,1036.5,66.93,56.14,6.41,4.22,1.77,1.26,4.92
2022-01-08,Complet - avec 1 rappel de moins de 3 mois,91887.72,14149.29,13769.34,4812.95,197.92,151.67,37.52,27.35,31.92,24.46,43.58
2022-01-08,Complet - avec 2 rappels de moins de 3 mois,195.03,27.89,23.73,7.33,1.33,1.04,0.01,0.0,0.0,0.0,0.06
2022-01-10,Complet - avec 1 rappel de moins de 3 mois,186988.48,32564.52,32527.54,12512.37,354.06,270.84,50.73,38.83,32.1,26.38,43.61
2022-01-11,Complet - avec 1 rappel de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,Complet - avec 1 rappel entre 3 mois et 6 mois,16798.54,1550.39,1998.53,515.9,111.12,84.16,9.03,8.12,9.38,6.99,3.28
2022-01-13,Complet - avec 1 rappel de 6 mois ou plus,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,Complet de moins de 3 mois - sans rappel,17110.2,4238.35,5125.56,2234.22,89.11,72.33,15.57,13.59,5.21,5.15,4.63
2022-01-14,Complet - avec 2 rappels de moins de 3 mois,364.75,57.05,63.64,15.66,2.77,1.17,1.08,1.08,0.0,0.0,0.09
2022-01-15,Complet - avec 2 rappels entre 3 mois et 6 mois,5.01,0.02,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,Complet de moins de 3 mois - sans rappel,3185.36,636.41,884.64,334.13,69.64,56.0,5.93,3.78,6.46,5.99,4.54
2022-01-17,Primo dose récente,4777.34,1517.68,2085.22,1076.26,31.48,23.69,2.68,1.69,1.07,1.0,0.92
2022-01-18,Non-vaccinés,110295.07,35637.46,47049.37,22124.03,815.05,618.59,126.15,100.9,96.11,74.56,
2022-01-18,Complet de 6 mois ou plus - sans rappel,44103.17,14242.18,18106.95,9005.85,276.85,223.74,40.58,34.4,36.05,25.26,10.11
2022-01-19,Complet de 6 mois ou plus - sans rappel,41899.99,13857.93,17266.42,8654.3,281.06,220.82,28.61,24.39,43.58,39.95,10.04
2022-01-20,Complet de moins de 3 mois - sans rappel,16686.5,4913.44,5587.92,2744.69,111.79,97.53,10.31,9.09,6.41,4.79,4.48
2022-01-20,Complet - avec 2 rappels de moins de 3 mois,488.8,86.04,90.38,37.94,2.54,2.11,0.07,0.0,0.0,0.0,0.13
2022-01-21,Non-vaccinés,101112.74,34147.23,44140.45,20852.56,727.19,551.6,112.52,82.24,98.91,76.36,
2022-01-22,Primo dose efficace,3813.57,919.82,1278.27,561.14,56.45,45.33,5.85,5.44,11.1,8.63,1.7
2022-01-22,Complet de moins de 3 mois - sans rappel,9776.7,2342.04,2973.16,1294.12,55.39,42.8,6.72,5.84,3.35,2.63,4.42
2022-01-22,Complet - avec 3 rappels de moins de 3 mois,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,Non-vaccinés,101457.62,36351.62,45832.64,22958.58,822.2,612.81,117.5,90.76,95.88,77.5,
2022-01-26,Non-vaccinés,94888.18,32166.59,40838.1,19563.42,815.89,604.53,114.89,83.58,100.15,81.4,
2022-01-26,Primo dose récente,2843.7,956.44,1267.0,655.03,18.09,15.25,3.85,3.43,2.76,1.46,0.64
2022-01-26,Complet - avec 1 rappel de 6 mois ou plus,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,Complet entre 3 mois et 6 mois - sans rappel,71692.81,28002.7,32807.98,17596.84,316.09,230.6,32.23,27.92,27.58,23.82,20.71
2022-01-28,Complet - avec 2 rappels de moins de 3 mois,695.55,117.95,148.16,53.67,3.36,2.56,1.01,1.0,0.0,0.0,0.2
2022-01-29,Complet de moins de 3 mois - sans rappel,8632.47,2046.52,2648.33,1169.56,80.54,57.25,13.99,10.27,7.0,5.87,4.28
2022-01-30,Non-vaccinés,14204.48,3774.33,5683.16,2227.83,525.79,384.71,91.38,73.23,97.59,74.97,
2022-01-30,Complet - avec 3 rappels de moins de 3 mois,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,Primo dose efficace,8747.66,2486.91,3296.22,1578.8,65.32,47.99,9.38,7.55,10.11,7.71,1.84
2022-01-31,Complet - avec 2 rappels entre 3 mois et 6 mois,43.11,3.81,3.19,1.41,0.01,0.0,0.0,0.0,0.03,0.03,0.0
2022-02-01,Complet - avec 3 rappels de moins de 3 mois,1.35,0.04,1.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,Complet de 6 mois ou plus - sans rappel,29002.62,9621.84,10626.1,5559.57,228.45,182.19,34.54,31.19,40.14,29.43,9.97
2022-02-02,Complet - avec 1 rappel de moins de 3 mois,154937.76,41200.77,39757.61,19902.37,646.61,493.3,71.01,56.2,53.89,43.09,58.77
2022-02-02,Complet - avec 1 rappel entre 3 mois et 6 mois,21602.03,2822.87,4422.27,1337.25,277.23,214.4,29.33,19.78,48.37,35.46,5.89
2022-02-02,Complet - avec 1 rappel de 6 mois ou plus,0.27,0.0,0.27,0.0,0.0,0.0,0.19,0.08,0.0,0.0,0.0
2022-02-04,Complet de 6 mois ou plus - sans rappel,24425.0,7793.21,8495.32,4301.35,182.98,144.1,30.79,21.05,41.54,36.32,10.07
2022-02-05,Complet - avec 2 rappels de moins de 3 mois,504.84,68.47,80.56,32.93,4.91,4.61,0.01,0.0,1.01,1.0,0.28
2022-02-06,Non-vaccinés,10773.14,2626.96,3352.04,1377.07,424.73,301.96,80.14,58.88,86.46,69.87,
2022-02-06,Complet entre 3 mois et 6 mois - sans rappel,8004.88,1929.46,2644.87,1181.27,146.84,110.4,23.26,19.36,27.14,19.79,16.9
2022-02-08,Complet entre 3 mois et 6 mois - sans rappel,34711.32,11689.37,12791.04,6846.05,212.02,163.52,16.68,14.86,30.06,24.72,16.4
2022-02-09,Primo dose récente,769.44,171.92,228.75,112.67,3.26,2.47,0.06,0.0,0.1,0.0,0.3
2022-02-09,Complet - avec 1 rappel de moins de 3 mois,117924.16,27033.17,27098.36,13106.86,527.94,426.65,66.63,51.95,50.47,38.3,59.82
2022-02-17,Complet - avec 1 rappel de 6 mois ou plus,1.05,0.02,1.05,0.02,0.2,0.0,0.04,0.0,0.04,0.0,0.0
2022-02-23,Complet - avec 3 rappels de moins de 3 mois,0.13,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,Primo dose récente,193.54,32.77,29.06,10.48,0.11,0.0,0.1,0.1,0.0,0.0,0.09
2022-03-03,Complet de 6 mois ou plus - sans rappel,13051.22,2793.86,1972.45,1067.55,69.73,54.66,8.92,6.87,17.89,15.04,13.98
2022-03-07,Complet - avec 1 rappel entre 3 mois et 6 mois,45001.94,6274.57,7201.53,3405.76,299.76,244.4,32.14,27.18,47.73,39.64,19.01
2022-03-07,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,Complet - avec 3 rappels de moins de 3 mois,4.33,0.07,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,Complet de moins de 3 mois - sans rappel,5095.43,1142.84,893.87,488.71,23.89,19.41,4.71,4.34,4.82,4.3,3.66
2022-03-08,Complet entre 3 mois et 6 mois - sans rappel,8004.02,1889.65,1580.88,866.02,72.64,56.91,3.81,3.35,6.22,4.33,7.06
2022-05-26,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,Complet entre 3 mois et 6 mois - sans rappel,2252.34,245.94,209.92,92.87,7.88,6.68,3.17,3.11,2.26,2.26,3.74
2022-05-28,Complet - avec 2 rappels entre 3 mois et 6 mois,488.34,35.54,44.75,17.45,0.25,0.0,0.06,0.0,0.29,0.29,0.53
2022-05-28,Complet - avec 2 rappels de 6 mois ou plus,10.53,2.24,1.55,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-05-29,Primo dose efficace,255.66,22.58,18.06,5.61,2.57,2.34,0.0,0.0,0.15,0.09,1.12
2022-05-29,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,Complet de 6 mois ou plus - sans rappel,17706.8,2778.43,1855.08,987.08,49.42,38.86,4.05,1.56,3.77,3.14,19.78
2022-05-31,Non-vaccinés,14467.45,2410.71,1619.98,795.32,75.66,57.39,11.65,11.57,12.07,6.55,
2022-05-31,Primo dose efficace,1003.21,115.2,74.21,35.24,5.98,3.94,0.0,0.0,0.2,0.1,1.12
2022-05-31,Complet entre 3 mois et 6 mois - sans rappel,2871.75,500.88,353.55,186.34,9.95,7.89,0.08,0.0,0.29,0.0,3.67
2022-06-01,Primo dose récente,36.76,1.14,2.16,1.09,0.0,0.0,0.0,0.0,0.07,0.0,0.02
2022-06-03,Non-vaccinés,9700.74,2206.34,1540.71,835.25,59.71,39.95,5.19,2.35,13.88,7.35,
2022-06-03,Complet - avec 1 rappel de 6 mois ou plus,10087.48,2353.12,2311.8,1255.2,93.21,76.19,15.09,10.31,15.98,11.77,14.36
2022-06-04,Primo dose récente,37.76,3.14,4.14,1.06,0.06,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-04,Complet - avec 2 rappels de moins de 3 mois,3323.38,270.45,205.58,81.21,12.9,9.59,1.21,1.09,0.35,0.05,3.26
2022-06-05,Complet de 6 mois ou plus - sans rappel,3835.16,362.78,261.55,89.6,22.71,14.52,3.74,3.27,1.21,1.14,20.01
2022-06-06,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,Complet - avec 2 rappels entre 3 mois et 6 mois,992.13,126.31,141.66,72.91,4.6,3.21,0.09,0.0,1.05,1.0,0.59
2022-06-09,Primo dose récente,32.45,3.23,3.88,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-09,Complet - avec 2 rappels de moins de 3 mois,3087.03,307.46,396.86,123.65,19.47,13.25,3.42,2.28,2.15,1.05,3.4
2022-06-09,Complet - avec 2 rappels entre 3 mois et 6 mois,439.29,62.89,78.86,25.85,2.51,2.25,0.07,0.0,1.02,1.02,0.6
2022-06-20,Complet - avec 2 rappels entre 3 mois et 6 mois,1413.51,229.86,298.54,151.43,8.16,5.19,2.26,2.25,0.03,0.0,0.76
2022-06-22,Complet - avec 2 rappels de 6 mois ou plus,68.38,11.04,15.14,7.73,1.18,1.0,0.0,0.0,0.0,0.0,0.04
2022-06-23,Complet de 6 mois ou plus - sans rappel,18074.22,4776.57,3881.04,2295.07,72.06,59.59,6.06,3.66,3.18,2.74,20.66
2022-06-24,Complet - avec 1 rappel de 6 mois ou plus,45696.41,14591.6,15922.15,9379.1,286.01,218.27,40.47,36.5,13.31,12.8,36.47
2022-06-25,Complet - avec 1 rappel entre 3 mois et 6 mois,27119.89,6784.54,7564.29,4480.99,96.88,76.5,10.47,9.41,5.6,5.35,32.37
2022-06-26,Non-vaccinés,6237.74,1018.8,1016.34,390.16,112.4,79.38,16.59,13.97,5.45,4.29,
2022-06-27,Complet - avec 1 rappel de 6 mois ou plus,82673.9,26201.28,30137.31,18597.06,401.31,304.43,34.85,29.35,17.17,11.13,36.71
2022-10-21,Non-vaccinés,12742.75,3802.37,1941.04,1097.93,126.42,101.13,15.41,13.23,11.63,8.51,
2022-10-24,Complet - avec 1 rappel de moins de 3 mois,733.13,125.94,88.92,47.62,2.57,2.16,0.0,0.0,0.0,0.0,0.46
2022-10-27,Primo dose récente,8.45,0.05,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-10-29,Primo dose efficace,190.59,25.61,19.77,6.09,3.79,3.51,0.02,0.02,0.0,0.0,1.05
2022-10-29,Complet entre 3 mois et 6 mois - sans rappel,49.49,7.56,3.74,2.24,0.15,0.09,0.05,0.0,0.0,0.0,0.22
2022-10-30,Complet de moins de 3 mois - sans rappel,10.64,2.15,0.3,0.05,0.0,0.0,0.0,0.0,0.17,0.17,0.09
2022-10-31,Complet - avec 1 rappel entre 3 mois et 6 mois,610.82,97.61,94.92,37.8,9.44,5.74,2.33,2.18,1.1,0.0,1.43
2022-10-31,Complet - avec 3 rappels de moins de 3 mois,123.31,16.69,10.44,2.91,0.24,0.08,0.0,0.0,0.0,0.0,0.22
2022-11-02,Complet - avec 3 rappels de moins de 3 mois,333.47,45.99,41.85,14.9,1.56,1.5,0.04,0.04,1.0,1.0,0.26
2022-11-03,Primo dose efficace,463.78,118.24,59.03,34.25,2.48,1.13,0.18,0.18,0.35,0.0,1.05
2022-11-03,Complet - avec 3 rappels entre 3 et 6 mois ou plus,67.15,16.68,10.83,6.8,1.19,1.17,0.0,0.0,0.03,0.0,0.05
2022-11-04,Complet - avec 1 rappel entre 3 mois et 6 mois,947.1,212.45,125.79,67.33,8.3,7.93,1.03,1.01,0.1,0.0,1.38
2022-11-05,Complet de moins de 3 mois - sans rappel,68.21,9.38,2.61,0.28,0.1,0.0,0.2,0.0,0.0,0.0,0.09
2022-11-06,Complet - avec 1 rappel entre 3 mois et 6 mois,241.27,16.66,25.02,5.85,4.15,3.53,1.14,1.09,0.12,0.08,1.35
2022-11-06,Complet - avec 2 rappels de 6 mois ou plus,1005.25,141.5,126.98,39.29,34.05,29.26,2.19,1.6,5.73,4.2,2.63
2022-11-07,Primo dose efficace,781.35,136.39,88.1,43.23,1.49,1.36,0.04,0.0,0.0,0.0,1.05
2022-11-07,Complet - avec 2 rappels de moins de 3 mois,5158.04,659.24,485.88,235.66,23.0,18.31,0.57,0.27,0.62,0.34,3.25
2022-11-09,Complet - avec 3 rappels entre 3 et 6 mois ou plus,52.5,9.09,14.28,6.56,0.82,0.0,0.01,0.01,0.0,0.0,0.05
2022-11-10,Complet de 6 mois ou plus - sans rappel,7924.13,2574.59,1507.14,986.35,62.36,48.87,3.86,2.48,4.15,3.25,22.38
2022-11-10,Complet - avec 1 rappel de moins de 3 mois,252.04,50.02,24.41,8.06,2.33,1.0,0.25,0.25,0.17,0.17,0.37
2022-11-10,Complet - avec 2 rappels de 6 mois ou plus,2566.32,528.75,512.77,225.91,51.46,35.19,4.71,4.55,6.46,4.75,2.77
2022-11-11,Primo dose efficace,150.67,30.3,15.92,4.46,3.64,3.54,0.25,0.0,0.39,0.39,1.05
2022-11-12,Complet - avec 2 rappels entre 3 mois et 6 mois,9886.0,942.09,966.25,440.28,51.5,34.25,10.15,7.81,6.2,5.34,7.24
2022-11-14,Complet - avec 3 rappels de moins de 3 mois,478.1,42.43,35.31,11.93,5.34,4.7,1.18,1.18,0.09,0.0,0.4
2022-11-16,Complet de 6 mois ou plus - sans rappel,7003.63,1188.18,899.39,446.27,67.56,53.71,5.88,5.08,5.03,4.69,22.37
2022-11-17,Non-vaccinés,9994.28,3579.83,1697.07,1040.18,107.54,83.52,10.54,10.01,11.17,7.4,
2022-11-17,Primo dose efficace,556.71,159.77,102.1,57.05,4.06,3.12,0.07,0.03,0.0,0.0,1.04
2022-11-18,Complet - avec 2 rappels entre 3 mois et 6 mois,6358.41,1345.75,1117.81,623.88,92.3,68.91,14.87,13.09,7.65,5.72,7.11
2022-11-18,Complet - avec 3 rappels de moins de 3 mois,498.96,91.99,52.04,23.69,7.57,5.62,0.05,0.0,0.18,0.14,0.51
2022-11-19,Complet - avec 3 rappels entre 3 et 6 mois ou plus,65.8,6.84,4.04,1.47,0.3,0.3,0.0,0.0,1.25,1.25,0.06
2022-11-25,Primo dose efficace,544.14,170.26,94.41,62.47,6.62,5.87,0.1,0.0,0.0,0.0,1.04
2022-11-29,Complet - avec 2 rappels de 6 mois ou plus,5655.54,1098.95,1164.06,535.33,103.01,88.96,7.99,6.41,11.09,10.19,3.23
2022-11-30,Complet - avec 1 rappel entre 3 mois et 6 mois,1184.91,327.28,241.13,135.71,5.97,5.17,2.4,2.31,0.04,0.0,1.12
2022-12-01,Non-vaccinés,6985.69,2282.94,983.58,490.39,138.62,106.13,8.77,5.69,10.55,6.89,
2022-12-03,Complet - avec 1 rappel entre 3 mois et 6 mois,478.55,68.78,68.89,24.17,7.53,4.52,1.28,1.25,1.0,1.0,1.08
2022-12-06,Complet - avec 2 rappels de moins de 3 mois,5252.22,1025.38,734.87,347.92,45.33,35.52,2.28,1.99,0.42,0.24,3.61
2022-12-07,Non-vaccinés,15524.7,6086.3,2373.52,1424.45,145.07,107.12,14.13,11.71,9.85,6.33,
2022-12-07,Complet - avec 1 rappel de moins de 3 mois,453.33,105.54,64.51,33.86,4.92,3.93,0.0,0.0,0.14,0.0,0.35
2022-12-08,Complet - avec 1 rappel entre 3 mois et 6 mois,833.17,299.14,190.26,110.86,8.87,6.85,1.54,1.16,0.2,0.0,1.05
2022-12-08,Complet - avec 2 rappels de 6 mois ou plus,4350.86,1219.83,1262.02,605.4,124.84,99.17,11.41,8.81,9.55,7.43,3.44
2022-12-09,Complet - avec 3 rappels de moins de 3 mois,1251.29,305.74,270.87,130.98,24.3,17.88,0.17,0.13,2.12,1.57,0.94
2022-12-10,Primo dose efficace,605.24,120.75,71.08,33.75,7.52,4.75,1.26,1.2,0.04,0.0,1.04
2022-12-11,Complet - avec 3 rappels entre 3 et 6 mois ou plus,40.41,7.53,8.88,4.29,3.99,3.43,0.08,0.08,0.0,0.0,0.08
2022-12-12,Complet - avec 2 rappels de moins de 3 mois,7234.73,1408.44,1057.12,535.27,50.84,41.09,5.06,4.59,4.74,3.33,3.83
2022-12-12,Complet - avec 3 rappels entre 3 et 6 mois ou plus,195.91,33.1,39.31,15.65,4.61,4.3,0.0,0.0,1.12,1.0,0.08
2022-12-13,Primo dose récente,23.84,3.05,3.3,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2022-12-13,Complet - avec 3 rappels de moins de 3 mois,1963.89,368.94,371.67,140.67,28.08,22.58,2.49,2.1,1.36,1.28,1.05
2022-12-14,Primo dose efficace,822.42,237.65,115.6,59.52,13.79,11.57,2.0,2.0,0.41,0.25,1.04
2022-12-14,Complet - avec 1 rappel de 6 mois ou plus,56042.17,20669.96,14326.63,9194.59,532.21,414.83,55.52,45.47,37.28,31.79,59.53
2022-12-15,Complet - avec 1 rappel entre 3 mois et 6 mois,937.2,344.47,198.79,122.48,8.93,6.4,0.2,0.04,0.32,0.11,0.98
2022-12-16,Complet - avec 1 rappel de moins de 3 mois,535.06,140.03,73.12,35.72,5.47,4.6,0.2,0.2,0.45,0.2,0.36
2022-12-16,Complet - avec 2 rappels de moins de 3 mois,4194.44,1168.24,643.87,345.59,43.29,34.67,1.6,1.47,5.52,4.28,4.18
2022-12-17,Complet de moins de 3 mois - sans rappel,68.39,10.82,8.75,1.52,0.13,0.01,0.0,0.0,0.2,0.2,0.08
2022-12-19,Complet de moins de 3 mois - sans rappel,155.85,32.71,26.33,7.8,1.09,1.08,0.0,0.0,0.0,0.0,0.08
2022-12-19,Complet - avec 2 rappels de moins de 3 mois,6584.55,1664.07,1012.39,534.96,49.12,34.11,3.08,2.63,6.56,5.27,4.39
2022-12-20,Complet - avec 2 rappels de 6 mois ou plus,5947.33,1534.64,1386.07,607.84,141.95,100.24,9.26,8.31,18.43,16.09,3.61
2022-12-21,Complet - avec 3 rappels entre 3 et 6 mois ou plus,130.07,38.76,30.49,10.54,1.07,1.06,0.0,0.0,1.12,1.0,0.09
2022-12-22,Complet de moins de 3 mois - sans rappel,111.46,26.21,17.34,3.56,0.35,0.24,0.0,0.0,0.0,0.0,0.08
2022-12-23,Complet - avec 3 rappels entre 3 et 6 mois ou plus,124.85,36.98,33.69,13.81,1.19,1.13,0.0,0.0,1.12,0.0,0.09
2022-12-24,Complet - avec 2 rappels entre 3 mois et 6 mois,3258.36,946.44,714.93,363.09,83.1,59.1,7.35,4.61,11.15,5.86,6.27
2022-12-24,Complet - avec 2 rappels de 6 mois ou plus,2182.57,557.36,477.53,207.67,66.67,52.64,9.73,6.67,13.64,9.44,3.69
2022-12-25,Complet - avec 3 rappels de moins de 3 mois,560.92,108.7,56.54,17.63,14.69,12.29,3.23,3.21,2.44,2.0,1.84
2022-12-27,Primo dose récente,14.71,5.11,4.14,2.03,1.0,1.0,0.04,0.0,0.0,0.0,0.01
2022-12-28,Non-vaccinés,7793.27,2877.77,918.06,437.0,124.19,95.35,14.47,11.19,20.6,13.95,
2022-12-28,Primo dose efficace,472.69,110.77,49.04,22.39,3.48,2.34,1.07,1.06,0.0,0.0,1.03
2022-12-29,Primo dose récente,6.74,1.17,0.16,0.07,0.04,0.04,0.25,0.25,0.0,0.0,0.01
2022-12-29,Primo dose efficace,446.92,108.45,55.33,21.6,10.77,8.12,1.33,1.25,1.49,1.45,1.03
2022-12-29,Complet - avec 1 rappel de moins de 3 mois,350.92,96.8,37.05,15.95,4.52,3.17,1.0,1.0,1.39,0.14,0.41
2022-12-29,Complet - avec 3 rappels de moins de 3 mois,1903.9,646.96,323.27,167.18,32.56,25.41,2.44,2.23,3.75,3.13,2.04
2022-12-30,Primo dose récente,5.38,0.21,1.17,0.08,0.0,0.0,1.2,1.2,0.0,0.0,0.01
2023-01-03,Complet de moins de 3 mois - sans rappel,63.53,10.25,5.71,1.11,0.66,0.1,0.01,0.0,0.0,0.0,0.08
2023-01-03,Complet entre 3 mois et 6 mois - sans rappel,74.28,11.95,6.63,3.2,0.25,0.25,0.0,0.0,0.05,0.0,0.12
2023-01-03,Complet - avec 2 rappels entre 3 mois et 6 mois,4279.62,810.72,431.55,150.96,56.45,44.14,10.29,9.46,5.68,2.7,5.46
2023-01-04,Primo dose récente,10.04,2.07,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2023-01-04,Primo dose efficace,363.85,83.91,26.43,10.38,2.94,2.68,1.7,1.25,0.16,0.0,1.03
2023-01-05,Primo dose efficace,328.16,68.65,21.41,7.64,1.03,0.65,0.02,0.01,0.0,0.0,1.03
2023-01-06,Complet - avec 3 rappels entre 3 et 6 mois ou plus,83.7,16.71,11.34,4.48,2.58,1.03,0.01,0.01,0.12,0.0,0.11
2023-01-07,Complet - avec 1 rappel de 6 mois ou plus,23640.39,2854.23,1321.76,514.53,126.9,93.41,17.61,14.31,31.25,27.25,57.73
2023-01-09,Primo dose efficace,488.69,62.27,25.85,10.6,4.05,2.07,1.0,1.0,0.0,0.0,1.03
2023-01-09,Complet de 6 mois ou plus - sans rappel,8861.35,1285.43,530.5,265.79,44.17,34.43,6.83,5.18,4.2,3.53,22.26
2023-01-10,Complet - avec 1 rappel de 6 mois ou plus,27955.3,3607.73,1637.36,647.74,157.34,124.73,28.69,23.92,23.88,18.66,57.72
