date,region,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,pourcent_parmi_vaccines,pcr_pourcent_omicron,pcr_sympt_pourcent_omicron,hc_pourcent_omicron,sc_pourcent_omicron,pcr_pourcent_apparie,hc_pcr_pourcent_apparie
2022-06-11,GUA,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,,,,53.86,52.53
2022-06-11,IDF,Complet de moins de 3 mois - sans rappel,61.58,6.98,5.81,1.11,0.0,0.0,0.0,0.0,0.39,,,,,82.2,80.86
2022-06-11,IDF,Complet - avec 3 rappels de moins de 3 mois,1.17,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,82.2,80.86
2022-06-11,NAQ,Complet - avec 1 rappel de moins de 3 mois,102.45,3.71,3.7,1.05,0.02,0.0,0.0,0.0,1.27,,,,,87.54,84.83
2022-06-11,OCC,Complet de 6 mois ou plus - sans rappel,992.89,139.89,109.94,71.94,1.26,1.26,0.0,0.0,19.9,,,,,88.23,84.21
2022-06-11,PAC,Complet de moins de 3 mois - sans rappel,33.12,2.3,0.18,0.1,0.0,0.0,0.0,0.0,0.42,,,,,86.48,86.76
2022-06-11,PDL,Complet de moins de 3 mois - sans rappel,17.02,0.19,1.2,0.07,0.0,0.0,0.0,0.0,0.23,,,,,87.36,85.78
2022-06-12,BFC,Primo dose efficace,9.89,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.99,,,,,90.79,89.49
2022-06-12,CVL,Complet - avec 1 rappel de moins de 3 mois,20.45,0.11,0.04,0.04,0.0,0.0,0.0,0.0,1.29,,,,,89.19,89.27
2022-06-12,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,15.64,0.27,0.18,0.07,0.0,0.0,0.07,0.01,0.65,,,,,89.57,86.49
2022-06-12,GUA,Complet - avec 2 rappels entre 3 mois et 6 mois,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,,,,,54.27,52.52
2022-06-12,HDF,Primo dose efficace,21.44,0.75,1.37,0.19,0.0,0.0,1.0,1.0,1.02,,,,,88.04,90.46
2022-06-12,LRE,Complet - avec 1 rappel de moins de 3 mois,11.94,0.36,1.29,0.29,0.34,0.12,0.0,0.0,3.39,,,,,58.46,51.37
2022-06-12,NOR,Complet de moins de 3 mois - sans rappel,3.66,0.24,0.11,0.0,0.0,0.0,0.0,0.0,0.23,,,,,91.54,89.49
2022-06-12,NOR,Complet - avec 1 rappel de moins de 3 mois,13.5,0.25,0.18,0.06,0.03,0.0,0.0,0.0,1.15,,,,,91.54,89.49
2022-06-12,NOR,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,91.54,89.49
2022-06-12,OCC,Non-vaccinés,379.26,44.61,41.04,13.67,4.51,4.35,0.0,0.0,,,,,,88.23,84.59
2022-06-12,PDL,Complet - avec 2 rappels de 6 mois ou plus,1.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,87.38,85.23
2022-06-13,CVL,Complet entre 3 mois et 6 mois - sans rappel,108.35,24.56,18.36,9.16,1.0,0.0,0.0,0.0,2.79,,,,,89.34,89.7
2022-06-13,GUY,Complet de moins de 3 mois - sans rappel,3.14,1.88,1.54,1.54,0.0,0.0,0.0,0.0,1.82,,,,,77.52,73.07
2022-06-13,GUY,Complet entre 3 mois et 6 mois - sans rappel,16.17,8.71,6.29,4.81,0.0,0.0,0.0,0.0,7.02,,,,,77.52,73.07
2022-06-13,MAY,Complet - avec 1 rappel de moins de 3 mois,14.53,0.11,0.04,0.0,0.1,0.0,0.0,0.0,4.97,,,,,62.15,33.33
2022-06-13,MAY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,,,,,62.15,33.33
2022-06-13,NAQ,Primo dose récente,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,87.68,85.17
2022-06-13,NAQ,Complet - avec 1 rappel de moins de 3 mois,137.19,14.0,16.19,7.1,0.08,0.0,0.0,0.0,1.25,,,,,87.68,85.17
2022-06-13,NOR,Primo dose récente,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.37,89.11
2022-06-13,OCC,Complet - avec 2 rappels de 6 mois ou plus,3.4,0.07,0.12,0.03,0.0,0.0,0.0,0.0,0.02,,,,,88.45,84.55
2022-06-13,PAC,Complet de 6 mois ou plus - sans rappel,2062.14,250.53,198.48,103.77,4.36,3.0,0.25,0.25,21.22,,,,,86.65,88.57
2022-06-13,PAC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,86.65,88.57
2022-06-14,ARA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,84.58,84.49
2022-06-14,BRE,Primo dose efficace,40.43,6.61,6.63,2.45,0.2,0.2,0.0,0.0,0.89,,,,,89.63,85.41
2022-06-14,COR,Complet de moins de 3 mois - sans rappel,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,,,,81.05,65.06
2022-06-14,COR,Complet - avec 1 rappel de 6 mois ou plus,256.5,56.85,54.71,37.15,2.51,1.3,0.0,0.0,35.53,,,,,81.05,65.06
2022-06-14,GES,Complet - avec 1 rappel de moins de 3 mois,163.01,24.54,15.46,10.53,1.13,1.13,0.0,0.0,1.24,,,,,89.67,85.62
2022-06-14,GES,Complet - avec 2 rappels de 6 mois ou plus,3.46,0.04,0.09,0.04,0.0,0.0,0.0,0.0,0.02,,,,,89.67,85.62
2022-06-14,GUA,Non-vaccinés,103.0,13.07,18.48,6.58,1.2,0.8,1.0,1.0,,,,,,54.75,52.58
2022-06-14,GUY,Primo dose efficace,8.34,2.71,0.68,0.44,0.0,0.0,0.0,0.0,5.11,,,,,77.77,73.07
2022-06-14,LRE,Complet entre 3 mois et 6 mois - sans rappel,41.16,6.83,3.84,2.51,0.0,0.0,0.25,0.0,6.21,,,,,58.47,51.42
2022-06-14,MAR,Complet - avec 2 rappels de moins de 3 mois,6.76,0.09,2.95,0.0,0.07,0.06,0.0,0.0,1.4,,,,,37.97,18.95
2022-06-14,NAQ,Complet - avec 1 rappel entre 3 mois et 6 mois,3793.19,986.72,1078.35,665.35,10.95,8.92,0.34,0.34,46.41,,,,,87.72,85.05
2022-06-14,NAQ,Complet - avec 2 rappels de moins de 3 mois,554.05,73.23,59.54,26.83,2.99,2.52,0.33,0.33,3.92,,,,,87.72,85.05
2022-06-14,OCC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.62,85.66
2022-06-15,COR,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,,80.98,61.85
2022-06-15,CVL,Complet - avec 1 rappel de moins de 3 mois,45.2,3.52,3.77,0.23,0.0,0.0,0.01,0.01,1.25,,,,,89.25,89.21
2022-06-15,GUY,Primo dose récente,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.19,,,,,77.59,70.33
2022-06-15,HDF,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.16,92.28
2022-06-15,IDF,Complet - avec 1 rappel de 6 mois ou plus,5210.43,1116.42,1429.02,626.73,38.83,29.83,2.64,2.0,23.9,,,,,82.55,80.47
2022-06-15,IDF,Complet - avec 2 rappels de 6 mois ou plus,7.31,2.06,2.2,1.03,0.0,0.0,0.0,0.0,0.02,,,,,82.55,80.47
2022-06-15,LRE,Complet - avec 2 rappels entre 3 mois et 6 mois,5.95,0.12,2.74,0.0,0.0,0.0,0.0,0.0,0.37,,,,,58.51,49.08
2022-06-15,LRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,58.51,49.08
2022-06-15,MAR,Primo dose efficace,8.58,2.79,3.69,1.67,0.1,0.0,0.0,0.0,2.91,,,,,37.68,20.44
2022-06-15,MAR,Complet - avec 2 rappels entre 3 mois et 6 mois,0.34,0.08,0.18,0.08,0.0,0.0,0.0,0.0,0.3,,,,,37.68,20.44
2022-06-15,MAR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.68,20.44
2022-06-15,MAY,Complet - avec 1 rappel entre 3 mois et 6 mois,50.59,1.0,0.46,0.0,0.0,0.0,0.0,0.0,28.01,,,,,63.48,33.33
2022-06-15,NAQ,Primo dose efficace,73.9,15.0,13.54,8.66,0.01,0.0,0.0,0.0,1.0,,,,,87.83,85.81
2022-06-15,NAQ,Complet entre 3 mois et 6 mois - sans rappel,212.04,35.41,44.59,23.86,1.18,1.0,0.2,0.2,2.9,,,,,87.83,85.81
2022-06-15,NAQ,Complet - avec 3 rappels de moins de 3 mois,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,87.83,85.81
2022-06-15,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,1403.57,441.99,388.39,292.72,9.39,7.0,1.4,1.0,44.4,,,,,91.48,90.61
2022-06-15,OCC,Complet - avec 2 rappels de moins de 3 mois,386.82,64.05,59.8,33.01,1.24,0.17,0.17,0.17,3.68,,,,,88.82,85.18
2022-06-15,PAC,Primo dose récente,6.68,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,,,,86.68,88.78
2022-06-16,BFC,Complet - avec 2 rappels de 6 mois ou plus,1.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,,90.28,88.94
2022-06-16,BFC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.28,88.94
2022-06-16,BRE,Complet entre 3 mois et 6 mois - sans rappel,85.93,38.44,25.33,14.81,0.06,0.0,0.0,0.0,2.7,,,,,89.66,85.14
2022-06-16,BRE,Complet - avec 2 rappels de 6 mois ou plus,3.25,1.09,2.19,1.03,0.0,0.0,0.0,0.0,0.03,,,,,89.66,85.14
2022-06-16,CVL,Complet - avec 1 rappel de 6 mois ou plus,828.77,221.63,279.3,156.08,7.78,6.78,0.34,0.0,28.07,,,,,89.4,88.74
2022-06-16,GES,Primo dose efficace,77.83,20.64,15.92,8.39,0.0,0.0,0.0,0.0,1.0,,,,,89.69,85.9
2022-06-16,GES,Complet - avec 1 rappel entre 3 mois et 6 mois,2675.76,1006.41,792.2,549.9,9.1,7.46,1.29,1.29,42.68,,,,,89.69,85.9
2022-06-16,GES,Complet - avec 2 rappels de moins de 3 mois,375.72,56.86,53.17,26.37,2.64,2.64,0.08,0.08,3.43,,,,,89.69,85.9
2022-06-16,GUY,Primo dose récente,0.08,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.2,,,,,77.76,75.06
2022-06-16,HDF,Complet - avec 2 rappels entre 3 mois et 6 mois,40.93,7.6,9.88,4.43,0.2,0.0,0.0,0.0,0.8,,,,,88.23,91.76
2022-06-16,IDF,Complet - avec 1 rappel de moins de 3 mois,427.43,55.17,47.07,17.5,1.17,1.09,0.0,0.0,2.0,,,,,82.51,80.78
2022-06-16,IDF,Complet - avec 2 rappels entre 3 mois et 6 mois,124.52,15.79,25.27,8.76,1.24,1.14,0.0,0.0,0.63,,,,,82.51,80.78
2022-06-16,IDF,Complet - avec 3 rappels de moins de 3 mois,6.13,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,,,,,82.51,80.78
2022-06-16,LRE,Primo dose récente,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,,,,58.6,51.39
2022-06-16,LRE,Complet - avec 2 rappels de 6 mois ou plus,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,58.6,51.39
2022-06-16,MAR,Complet - avec 1 rappel entre 3 mois et 6 mois,124.0,39.32,67.62,27.04,2.2,0.02,0.16,0.08,37.13,,,,,37.72,20.95
2022-06-16,MAR,Complet - avec 2 rappels entre 3 mois et 6 mois,0.38,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.31,,,,,37.72,20.95
2022-06-16,MAY,Complet de 6 mois ou plus - sans rappel,117.22,2.0,2.95,1.0,0.0,0.0,0.0,0.0,47.12,,,,,62.6,33.33
2022-06-16,MAY,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,62.6,33.33
2022-06-16,NAQ,Complet de 6 mois ou plus - sans rappel,900.68,221.29,174.17,106.12,1.56,1.19,0.0,0.0,18.14,,,,,87.94,85.63
2022-06-16,NOR,Primo dose efficace,26.37,6.45,4.24,3.15,0.25,0.0,0.0,0.0,0.93,,,,,91.58,90.83
2022-06-16,NOR,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.58,90.83
2022-06-16,OCC,Complet - avec 1 rappel de 6 mois ou plus,2014.28,679.7,655.54,450.53,14.39,13.49,1.34,1.0,28.66,,,,,88.77,84.99
2022-06-16,PAC,Complet entre 3 mois et 6 mois - sans rappel,257.31,45.61,39.78,21.38,1.06,1.0,0.0,0.0,3.95,,,,,86.58,89.0
2022-06-16,PAC,Complet - avec 2 rappels entre 3 mois et 6 mois,44.72,5.63,4.66,1.28,0.0,0.0,0.0,0.0,0.64,,,,,86.58,89.0
2022-06-16,PDL,Complet de moins de 3 mois - sans rappel,16.05,2.44,2.18,0.02,0.0,0.0,0.0,0.0,0.21,,,,,87.58,84.74
2022-06-16,PDL,Complet - avec 1 rappel entre 3 mois et 6 mois,1776.85,780.19,773.5,548.38,9.97,9.59,0.0,0.0,46.56,,,,,87.58,84.74
2022-06-16,PDL,Complet - avec 2 rappels de 6 mois ou plus,0.1,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.02,,,,,87.58,84.74
2022-06-17,ARA,Primo dose efficace,86.27,14.8,10.94,6.0,1.09,1.09,0.0,0.0,0.96,,,,,84.55,83.88
2022-06-17,ARA,Complet de 6 mois ou plus - sans rappel,1867.9,436.79,317.31,204.31,9.77,6.59,0.14,0.0,21.7,,,,,84.55,83.88
2022-06-17,ARA,Complet - avec 2 rappels de moins de 3 mois,504.87,72.65,72.04,34.81,4.78,4.38,0.0,0.0,3.59,,,,,84.55,83.88
2022-06-17,ARA,Complet - avec 2 rappels de 6 mois ou plus,4.43,0.25,0.14,0.13,0.0,0.0,0.0,0.0,0.03,,,,,84.55,83.88
2022-06-17,BRE,Complet - avec 2 rappels entre 3 mois et 6 mois,37.21,10.77,12.84,8.6,0.0,0.0,0.0,0.0,0.84,,,,,89.73,85.94
2022-06-17,COR,Complet de 6 mois ou plus - sans rappel,100.36,32.36,21.7,13.66,0.0,0.0,0.0,0.0,20.53,,,,,80.58,58.9
2022-06-17,COR,Complet - avec 2 rappels de moins de 3 mois,25.1,3.6,7.88,2.38,0.0,0.0,0.0,0.0,3.18,,,,,80.58,58.9
2022-06-17,COR,Complet - avec 2 rappels entre 3 mois et 6 mois,3.56,1.22,1.18,1.18,0.0,0.0,0.0,0.0,0.45,,,,,80.58,58.9
2022-06-17,CVL,Primo dose récente,1.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.02,,,,,89.43,88.83
2022-06-17,CVL,Complet de moins de 3 mois - sans rappel,6.51,0.11,0.11,0.08,0.0,0.0,0.0,0.0,0.25,,,,,89.43,88.83
2022-06-17,GES,Primo dose efficace,60.74,16.37,12.29,5.49,1.0,0.0,0.0,0.0,1.0,,,,,89.69,85.56
2022-06-17,GES,Complet - avec 3 rappels de moins de 3 mois,0.18,0.04,0.15,0.01,0.0,0.0,0.0,0.0,0.01,,,,,89.69,85.56
2022-06-17,GUA,Complet entre 3 mois et 6 mois - sans rappel,5.75,1.0,1.25,0.0,0.0,0.0,0.0,0.0,5.67,,,,,55.06,49.84
2022-06-17,GUY,Complet - avec 2 rappels entre 3 mois et 6 mois,1.29,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.21,,,,,77.87,71.13
2022-06-17,GUY,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,77.87,71.13
2022-06-17,HDF,Complet - avec 3 rappels de moins de 3 mois,4.07,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,88.32,92.15
2022-06-17,IDF,Complet de moins de 3 mois - sans rappel,113.2,11.78,15.17,1.51,0.0,0.0,0.0,0.0,0.36,,,,,82.55,80.94
2022-06-17,IDF,Complet entre 3 mois et 6 mois - sans rappel,556.96,84.18,110.32,39.31,2.21,2.21,0.0,0.0,2.87,,,,,82.55,80.94
2022-06-17,MAR,Complet - avec 1 rappel de moins de 3 mois,14.06,5.75,8.15,2.8,0.0,0.0,0.0,0.0,3.5,,,,,37.55,21.91
2022-06-17,MAR,Complet - avec 2 rappels de 6 mois ou plus,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,37.55,21.91
2022-06-17,MAY,Non-vaccinés,23.44,0.2,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,60.42,50.0
2022-06-17,MAY,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60.42,50.0
2022-06-17,NOR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,91.69,91.34
2022-06-17,PAC,Complet - avec 2 rappels de moins de 3 mois,389.7,37.69,40.14,12.95,2.13,1.07,0.0,0.0,3.86,,,,,86.56,88.24
2022-06-17,PDL,Complet - avec 3 rappels de moins de 3 mois,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,87.56,84.53
2022-06-18,ARA,Complet de 6 mois ou plus - sans rappel,1854.49,232.46,200.62,105.15,3.25,3.25,3.0,1.0,21.75,,,,,84.6,83.67
2022-06-18,BRE,Complet - avec 1 rappel de 6 mois ou plus,1545.91,343.05,357.98,234.82,8.59,5.67,0.0,0.0,31.21,,,,,89.74,85.78
2022-06-18,COR,Complet de moins de 3 mois - sans rappel,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,,,,,80.52,58.9
2022-06-18,CVL,Primo dose récente,0.09,0.09,0.09,0.09,0.05,0.0,0.0,0.0,0.02,,,,,89.58,88.23
2022-06-18,GES,Complet - avec 1 rappel entre 3 mois et 6 mois,2874.89,622.65,598.9,376.91,4.16,3.0,0.72,0.36,39.35,,,,,89.7,85.78
2022-06-18,GUY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,,,,,77.91,70.35
2022-06-18,GUY,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,77.91,70.35
2022-06-18,MAY,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,61.13,50.0
2022-06-18,PAC,Complet - avec 2 rappels entre 3 mois et 6 mois,53.86,3.39,3.39,2.11,0.0,0.0,0.0,0.0,0.71,,,,,86.7,88.73
2022-06-19,BFC,Complet de moins de 3 mois - sans rappel,1.14,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.27,,,,,90.35,88.25
2022-06-19,BRE,Complet - avec 2 rappels de moins de 3 mois,63.11,1.99,2.83,0.01,0.5,0.25,0.0,0.0,4.01,,,,,89.73,86.35
2022-06-19,CVL,Complet - avec 2 rappels entre 3 mois et 6 mois,5.48,0.11,0.12,0.08,0.02,0.0,0.0,0.0,0.9,,,,,89.6,88.27
2022-06-19,GES,Primo dose efficace,32.22,3.42,1.29,1.1,0.0,0.0,0.0,0.0,1.0,,,,,89.67,85.09
2022-06-19,HDF,Non-vaccinés,620.0,89.69,72.12,30.58,6.32,4.94,0.0,0.0,,,,,,88.3,92.21
2022-06-19,HDF,Primo dose récente,2.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,,,,,88.3,92.21
2022-06-19,HDF,Complet de moins de 3 mois - sans rappel,8.52,0.22,1.2,0.07,1.0,1.0,0.0,0.0,0.24,,,,,88.3,92.21
2022-06-19,HDF,Complet - avec 1 rappel de moins de 3 mois,47.61,7.61,2.61,1.33,1.04,1.0,0.0,0.0,1.32,,,,,88.3,92.21
2022-06-19,IDF,Complet entre 3 mois et 6 mois - sans rappel,152.73,14.67,25.64,4.47,1.98,1.35,0.11,0.0,2.76,,,,,82.59,81.59
2022-06-19,IDF,Complet - avec 3 rappels de moins de 3 mois,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,82.59,81.59
2022-06-19,LRE,Complet - avec 1 rappel de 6 mois ou plus,68.45,11.46,9.54,6.96,0.35,0.0,0.0,0.0,19.95,,,,,58.53,50.66
2022-06-19,NAQ,Complet - avec 2 rappels entre 3 mois et 6 mois,20.54,3.09,1.25,0.0,2.12,2.12,0.0,0.0,0.8,,,,,87.93,86.31
2022-06-19,NOR,Complet - avec 2 rappels de 6 mois ou plus,1.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,,,,,91.66,91.01
2022-06-19,NOR,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.66,91.01
2022-06-19,OCC,Complet de 6 mois ou plus - sans rappel,306.78,46.6,44.04,16.22,3.66,3.34,0.4,0.4,20.27,,,,,88.87,86.13
2022-06-19,OCC,Complet - avec 1 rappel de moins de 3 mois,35.68,1.45,7.75,0.1,0.0,0.0,0.0,0.0,1.42,,,,,88.87,86.13
2022-06-19,PAC,Primo dose récente,0.28,0.21,0.05,0.0,0.0,0.0,0.0,0.0,0.04,,,,,86.74,87.99
2022-06-19,PDL,Primo dose efficace,15.08,7.37,6.32,5.13,0.14,0.14,0.0,0.0,0.87,,,,,87.67,84.86
2022-06-19,PDL,Complet - avec 1 rappel de moins de 3 mois,20.33,0.38,2.8,0.08,0.03,0.0,0.0,0.0,1.16,,,,,87.67,84.86
2022-06-19,PDL,Complet - avec 1 rappel entre 3 mois et 6 mois,734.58,195.38,276.33,150.47,9.96,8.72,0.0,0.0,42.6,,,,,87.67,84.86
2022-06-20,ARA,Complet - avec 2 rappels entre 3 mois et 6 mois,152.56,23.12,28.81,17.36,1.16,1.0,0.0,0.0,0.65,,,,,84.58,83.36
2022-06-20,BFC,Complet - avec 1 rappel entre 3 mois et 6 mois,1976.08,626.52,602.91,441.79,8.27,8.04,0.0,0.0,36.98,,,,,90.48,88.16
2022-06-20,BFC,Complet - avec 2 rappels entre 3 mois et 6 mois,65.45,13.1,13.28,6.52,0.08,0.0,0.0,0.0,0.79,,,,,90.48,88.16
2022-06-20,BRE,Non-vaccinés,1023.6,391.47,344.75,226.61,6.9,4.51,1.0,1.0,,,,,,89.68,85.79
2022-06-20,BRE,Complet entre 3 mois et 6 mois - sans rappel,145.8,52.84,52.13,31.23,0.34,0.3,0.0,0.0,2.55,,,,,89.68,85.79
2022-06-20,BRE,Complet - avec 2 rappels de moins de 3 mois,354.4,63.85,71.37,44.46,4.06,2.19,0.2,0.0,4.01,,,,,89.68,85.79
2022-06-20,CVL,Complet de moins de 3 mois - sans rappel,27.74,1.5,0.13,0.0,0.0,0.0,0.0,0.0,0.24,,,,,89.73,88.74
2022-06-20,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,156.86,25.51,31.56,14.94,1.5,1.2,0.0,0.0,0.78,,,,,89.74,85.0
2022-06-20,GUA,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,,,,,56.26,47.65
2022-06-20,GUA,Complet de moins de 3 mois - sans rappel,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,,,,56.26,47.65
2022-06-20,GUA,Complet - avec 1 rappel de 6 mois ou plus,37.1,13.01,12.74,10.59,0.07,0.0,0.0,0.0,18.38,,,,,56.26,47.65
2022-06-20,GUY,Complet de moins de 3 mois - sans rappel,12.17,9.1,7.08,6.88,0.02,0.0,0.0,0.0,1.69,,,,,77.31,61.57
2022-06-20,GUY,Complet entre 3 mois et 6 mois - sans rappel,6.07,3.28,2.13,1.62,0.53,0.34,0.0,0.0,6.31,,,,,77.31,61.57
2022-06-20,GUY,Complet - avec 1 rappel de moins de 3 mois,9.2,4.62,2.49,1.2,0.02,0.0,0.0,0.0,4.37,,,,,77.31,61.57
2022-06-20,HDF,Primo dose récente,4.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,,,,,88.41,92.62
2022-06-20,HDF,Complet - avec 3 rappels de moins de 3 mois,0.28,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,,,,,88.41,92.62
2022-06-20,IDF,Primo dose récente,16.06,1.05,3.42,1.04,0.0,0.0,0.0,0.0,0.03,,,,,82.76,81.5
2022-06-20,IDF,Complet entre 3 mois et 6 mois - sans rappel,710.72,128.08,168.37,65.65,4.56,4.37,2.05,2.0,2.74,,,,,82.76,81.5
2022-06-20,IDF,Complet - avec 2 rappels de moins de 3 mois,1213.37,168.81,233.95,83.83,15.63,14.05,0.32,0.06,3.43,,,,,82.76,81.5
2022-06-20,LRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,58.13,47.4
2022-06-20,MAR,Primo dose efficace,13.94,4.24,3.89,1.93,1.05,0.0,0.0,0.0,2.9,,,,,37.59,22.69
2022-06-20,MAY,Complet - avec 1 rappel de 6 mois ou plus,18.85,2.2,2.26,2.0,0.0,0.0,0.0,0.0,9.92,,,,,61.38,50.0
2022-06-20,MAY,Complet - avec 2 rappels de 6 mois ou plus,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,61.38,50.0
2022-06-20,NAQ,Non-vaccinés,1846.47,451.96,482.75,272.84,9.3,7.86,1.53,1.53,,,,,,87.99,85.96
2022-06-20,PAC,Non-vaccinés,3209.55,534.63,527.19,302.26,9.44,7.58,1.17,1.0,,,,,,87.13,89.04
2022-06-21,BFC,Complet de moins de 3 mois - sans rappel,18.5,3.58,4.26,2.23,0.0,0.0,0.0,0.0,0.26,,,,,90.51,87.92
2022-06-21,BFC,Complet de 6 mois ou plus - sans rappel,764.83,196.22,141.51,86.63,3.78,3.55,0.0,0.0,19.18,,,,,90.51,87.92
2022-06-21,BFC,Complet - avec 1 rappel de 6 mois ou plus,2117.4,545.79,574.52,391.6,23.17,20.64,0.0,0.0,34.95,,,,,90.51,87.92
2022-06-21,BFC,Complet - avec 3 rappels de moins de 3 mois,1.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,90.51,87.92
2022-06-21,COR,Complet - avec 1 rappel de moins de 3 mois,8.49,0.0,0.26,0.0,0.01,0.01,0.0,0.0,1.19,,,,,80.77,64.95
2022-06-21,CVL,Complet - avec 2 rappels de 6 mois ou plus,3.25,1.01,1.04,1.01,0.0,0.0,0.0,0.0,0.03,,,,,89.67,88.91
2022-06-21,GES,Complet - avec 2 rappels de 6 mois ou plus,8.74,3.08,2.09,1.03,0.18,0.0,0.0,0.0,0.03,,,,,89.76,84.49
